Interaction_ID,Date,Date_f,Hour,Agent_ID,Team,Product_Line,Call_Type,Handle_Time_Seconds,Hold_Time_Seconds,Call_Outcome,CSAT_Score,First_Call_Resolution,Handle_Time_Minutes,Day_of_Week,Week,Month,Expected AHT,,,,,,,,
29718,46014,"Tuesday, December 23, 2025",8,E54551697,Team_Gamma,Auto,Payment_Inquiry,215,33,Transferred,70,1,3.58,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29719,46014,"Tuesday, December 23, 2025",13,E54551697,Team_Gamma,Auto,Hardship,424,20,Resolved,100,1,7.07,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29720,46014,"Tuesday, December 23, 2025",12,E54551697,Team_Gamma,Auto,Payment_Inquiry,163,77,Info_Provided,57,0,2.72,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29721,46014,"Tuesday, December 23, 2025",13,E54551697,Team_Gamma,Auto,Dispute,349,65,Escalated,62,0,5.82,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29722,46014,"Tuesday, December 23, 2025",8,E54551697,Team_Gamma,Card,Dispute,268,41,Escalated,79,1,4.47,Tuesday,52,December,Meeting Expectations,,,,,,,,
29723,46014,"Tuesday, December 23, 2025",15,E54551697,Team_Gamma,Auto,Promise_to_Pay,258,21,PTP_Made,74,1,4.30,Tuesday,52,December,Meeting Expectations,,,,,,,,
29724,46014,"Tuesday, December 23, 2025",14,E54551697,Team_Gamma,Card,Dispute,256,35,Resolved,65,0,4.27,Tuesday,52,December,Meeting Expectations,,,,,,,,
29725,46014,"Tuesday, December 23, 2025",13,E54551697,Team_Gamma,Auto,Promise_to_Pay,167,11,PTP_Made,58,1,2.78,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29726,46014,"Tuesday, December 23, 2025",10,E54551697,Team_Gamma,Auto,Dispute,375,15,Resolved,60,0,6.25,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29727,46014,"Tuesday, December 23, 2025",15,E54551697,Team_Gamma,Card,Hardship,383,30,Resolved,79,1,6.38,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29728,46014,"Tuesday, December 23, 2025",16,E54551697,Team_Gamma,Auto,Promise_to_Pay,275,58,PTP_Made,63,0,4.58,Tuesday,52,December,Meeting Expectations,,,,,,,,
29729,46014,"Tuesday, December 23, 2025",8,E54551697,Team_Gamma,Auto,Payment_Inquiry,202,180,Info_Provided,82,0,3.37,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29730,46014,"Tuesday, December 23, 2025",11,E54551697,Team_Gamma,Auto,Hardship,475,105,Resolved,80,1,7.92,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29731,46014,"Tuesday, December 23, 2025",15,E54551697,Team_Gamma,Auto,Promise_to_Pay,148,26,PTP_Made,82,1,2.47,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29732,46014,"Tuesday, December 23, 2025",12,E54551697,Team_Gamma,Card,Payment_Inquiry,154,13,Payment_Collected,78,1,2.57,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29733,46014,"Tuesday, December 23, 2025",14,E15044121,Team_Gamma,Auto,Hardship,373,32,Escalated,69,0,6.22,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29734,46014,"Tuesday, December 23, 2025",10,E15044121,Team_Gamma,Auto,Promise_to_Pay,263,20,PTP_Made,76,1,4.38,Tuesday,52,December,Meeting Expectations,,,,,,,,
29735,46014,"Tuesday, December 23, 2025",11,E15044121,Team_Gamma,Card,Hardship,489,14,Callback_Scheduled,76,0,8.15,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29736,46014,"Tuesday, December 23, 2025",9,E15044121,Team_Gamma,Auto,Promise_to_Pay,121,47,No_Contact,70,0,2.02,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29737,46014,"Tuesday, December 23, 2025",14,E15044121,Team_Gamma,Auto,Payment_Inquiry,76,0,Payment_Collected,78,1,1.27,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29738,46014,"Tuesday, December 23, 2025",9,E15044121,Team_Gamma,Auto,Payment_Inquiry,165,22,Info_Provided,74,1,2.75,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29739,46014,"Tuesday, December 23, 2025",12,E15044121,Team_Gamma,Card,Dispute,404,11,Resolved,100,0,6.73,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29740,46014,"Tuesday, December 23, 2025",10,E15044121,Team_Gamma,Auto,Payment_Inquiry,121,3,Info_Provided,70,1,2.02,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29741,46014,"Tuesday, December 23, 2025",15,E15044121,Team_Gamma,Auto,Payment_Inquiry,166,4,Info_Provided,86,0,2.77,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29742,46014,"Tuesday, December 23, 2025",14,E15044121,Team_Gamma,Card,Dispute,377,8,Resolved,82,0,6.28,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29743,46014,"Tuesday, December 23, 2025",13,E15044121,Team_Gamma,Auto,General_Inquiry,112,2,Resolved,59,1,1.87,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29744,46014,"Tuesday, December 23, 2025",16,E15044121,Team_Gamma,Auto,General_Inquiry,160,7,Callback_Scheduled,72,1,2.67,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29745,46014,"Tuesday, December 23, 2025",14,E15044121,Team_Gamma,Card,Payment_Inquiry,22,29,Payment_Collected,67,1,0.37,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29746,46014,"Tuesday, December 23, 2025",9,E15044121,Team_Gamma,Card,General_Inquiry,110,5,Escalated,75,1,1.83,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29747,46014,"Tuesday, December 23, 2025",9,E15044121,Team_Gamma,Card,Hardship,506,2,Resolved,83,1,8.43,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29748,46014,"Tuesday, December 23, 2025",10,E15044121,Team_Gamma,Card,Dispute,304,2,Resolved,82,1,5.07,Tuesday,52,December,Meeting Expectations,,,,,,,,
29749,46014,"Tuesday, December 23, 2025",15,E15044121,Team_Gamma,Card,Promise_to_Pay,295,2,Payment_Collected,76,0,4.92,Tuesday,52,December,Meeting Expectations,,,,,,,,
29750,46014,"Tuesday, December 23, 2025",15,E15044121,Team_Gamma,Auto,Dispute,351,49,Resolved,97,1,5.85,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29751,46014,"Tuesday, December 23, 2025",14,E15044121,Team_Gamma,Auto,General_Inquiry,106,2,Resolved,74,1,1.77,Tuesday,52,December,Exceeding Expectations,,,,,,,,
29752,46014,"Tuesday, December 23, 2025",10,E15044121,Team_Gamma,Auto,Hardship,334,18,Resolved,87,0,5.57,Tuesday,52,December,Meeting Expectations,,,,,,,,
29753,46014,"Tuesday, December 23, 2025",13,E15044121,Team_Gamma,Auto,Dispute,463,88,Resolved,76,1,7.72,Tuesday,52,December,Not Meeting Expectations,,,,,,,,
29754,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Card,Payment_Inquiry,166,67,Payment_Collected,83,0,2.77,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29755,46015,"Wednesday, December 24, 2025",15,E84687581,Team_Alpha,Card,Promise_to_Pay,393,10,PTP_Made,71,1,6.55,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29756,46015,"Wednesday, December 24, 2025",13,E84687581,Team_Alpha,Auto,General_Inquiry,176,38,Callback_Scheduled,86,1,2.93,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29757,46015,"Wednesday, December 24, 2025",11,E84687581,Team_Alpha,Auto,Dispute,366,26,Escalated,76,0,6.10,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29758,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Auto,Dispute,421,33,Escalated,75,1,7.02,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29759,46015,"Wednesday, December 24, 2025",15,E84687581,Team_Alpha,Auto,Promise_to_Pay,249,0,PTP_Made,86,1,4.15,Wednesday,52,December,Meeting Expectations,,,,,,,,
29760,46015,"Wednesday, December 24, 2025",14,E84687581,Team_Alpha,Card,Hardship,625,1,Resolved,79,1,10.42,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29761,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Auto,Dispute,540,31,Resolved,80,0,9.00,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29762,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Card,Promise_to_Pay,208,11,PTP_Made,68,0,3.47,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29763,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Auto,Payment_Inquiry,171,172,Payment_Collected,82,1,2.85,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29764,46015,"Wednesday, December 24, 2025",15,E84687581,Team_Alpha,Auto,Payment_Inquiry,168,0,Payment_Collected,84,1,2.80,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29765,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Auto,Payment_Inquiry,238,1,Info_Provided,78,0,3.97,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29766,46015,"Wednesday, December 24, 2025",9,E84687581,Team_Alpha,Auto,Promise_to_Pay,189,14,Refused,83,1,3.15,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29767,46015,"Wednesday, December 24, 2025",14,E84687581,Team_Alpha,Card,Payment_Inquiry,113,29,Info_Provided,72,0,1.88,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29768,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Card,Payment_Inquiry,277,28,Transferred,66,1,4.62,Wednesday,52,December,Meeting Expectations,,,,,,,,
29769,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Card,Promise_to_Pay,190,0,No_Contact,69,0,3.17,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29770,46015,"Wednesday, December 24, 2025",14,E84687581,Team_Alpha,Auto,Hardship,583,7,Resolved,69,1,9.72,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29771,46015,"Wednesday, December 24, 2025",15,E84687581,Team_Alpha,Card,Payment_Inquiry,230,1,Info_Provided,90,0,3.83,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29772,46015,"Wednesday, December 24, 2025",14,E84687581,Team_Alpha,Auto,Promise_to_Pay,301,4,PTP_Made,73,1,5.02,Wednesday,52,December,Meeting Expectations,,,,,,,,
29773,46015,"Wednesday, December 24, 2025",9,E84687581,Team_Alpha,Auto,Dispute,549,58,Resolved,71,0,9.15,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29774,46015,"Wednesday, December 24, 2025",14,E84687581,Team_Alpha,Card,Hardship,691,34,Escalated,61,0,11.52,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29775,46015,"Wednesday, December 24, 2025",13,E84687581,Team_Alpha,Auto,Payment_Inquiry,313,11,Info_Provided,58,0,5.22,Wednesday,52,December,Meeting Expectations,,,,,,,,
29776,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Card,Promise_to_Pay,216,0,PTP_Made,77,0,3.60,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29777,46015,"Wednesday, December 24, 2025",8,E84687581,Team_Alpha,Card,Promise_to_Pay,180,26,PTP_Made,80,1,3.00,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29778,46015,"Wednesday, December 24, 2025",9,E84687581,Team_Alpha,Auto,Payment_Inquiry,139,41,Transferred,82,0,2.32,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29779,46015,"Wednesday, December 24, 2025",14,E84687581,Team_Alpha,Auto,Dispute,636,33,Resolved,67,0,10.60,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29780,46015,"Wednesday, December 24, 2025",9,E84687581,Team_Alpha,Card,Dispute,445,22,Resolved,89,1,7.42,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29781,46015,"Wednesday, December 24, 2025",10,E84687581,Team_Alpha,Auto,Promise_to_Pay,292,20,Payment_Collected,84,1,4.87,Wednesday,52,December,Meeting Expectations,,,,,,,,
29782,46015,"Wednesday, December 24, 2025",16,E84687581,Team_Alpha,Card,Dispute,464,43,Resolved,83,1,7.73,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29783,46015,"Wednesday, December 24, 2025",14,E84687581,Team_Alpha,Card,General_Inquiry,225,50,Resolved,88,1,3.75,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29784,46015,"Wednesday, December 24, 2025",15,E84687581,Team_Alpha,Card,Hardship,587,14,Resolved,77,1,9.78,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29785,46015,"Wednesday, December 24, 2025",12,E84687581,Team_Alpha,Card,Hardship,564,26,Escalated,75,0,9.40,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29786,46015,"Wednesday, December 24, 2025",11,E60024918,Team_Alpha,Auto,Promise_to_Pay,175,2,PTP_Made,97,0,2.92,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29787,46015,"Wednesday, December 24, 2025",12,E60024918,Team_Alpha,Auto,Hardship,401,60,Escalated,72,1,6.68,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29788,46015,"Wednesday, December 24, 2025",9,E60024918,Team_Alpha,Auto,Promise_to_Pay,171,56,PTP_Made,61,0,2.85,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29789,46015,"Wednesday, December 24, 2025",9,E60024918,Team_Alpha,Auto,Promise_to_Pay,180,5,No_Contact,66,1,3.00,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29790,46015,"Wednesday, December 24, 2025",13,E60024918,Team_Alpha,Card,Payment_Inquiry,153,14,Payment_Collected,79,1,2.55,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29791,46015,"Wednesday, December 24, 2025",15,E60024918,Team_Alpha,Card,Promise_to_Pay,342,6,Payment_Collected,65,1,5.70,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29792,46015,"Wednesday, December 24, 2025",15,E60024918,Team_Alpha,Auto,General_Inquiry,90,7,Resolved,58,1,1.50,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29793,46015,"Wednesday, December 24, 2025",14,E60024918,Team_Alpha,Auto,Payment_Inquiry,129,108,Payment_Collected,86,1,2.15,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29794,46015,"Wednesday, December 24, 2025",14,E60024918,Team_Alpha,Card,General_Inquiry,143,40,Resolved,83,1,2.38,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29795,46015,"Wednesday, December 24, 2025",11,E60024918,Team_Alpha,Auto,Dispute,447,41,Resolved,71,0,7.45,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29796,46015,"Wednesday, December 24, 2025",11,E60024918,Team_Alpha,Auto,Hardship,293,62,Resolved,61,1,4.88,Wednesday,52,December,Meeting Expectations,,,,,,,,
29797,46015,"Wednesday, December 24, 2025",13,E60024918,Team_Alpha,Card,General_Inquiry,223,33,Resolved,98,1,3.72,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29798,46015,"Wednesday, December 24, 2025",15,E60024918,Team_Alpha,Card,Payment_Inquiry,199,100,Payment_Collected,94,1,3.32,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29799,46015,"Wednesday, December 24, 2025",15,E60024918,Team_Alpha,Auto,Promise_to_Pay,149,25,Payment_Collected,66,0,2.48,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29800,46015,"Wednesday, December 24, 2025",8,E60024918,Team_Alpha,Auto,Dispute,267,7,Escalated,81,1,4.45,Wednesday,52,December,Meeting Expectations,,,,,,,,
29801,46015,"Wednesday, December 24, 2025",15,E60024918,Team_Alpha,Card,General_Inquiry,200,88,Resolved,81,1,3.33,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29802,46015,"Wednesday, December 24, 2025",12,E60024918,Team_Alpha,Auto,Payment_Inquiry,191,41,Payment_Collected,79,1,3.18,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29803,46015,"Wednesday, December 24, 2025",14,E60024918,Team_Alpha,Card,Payment_Inquiry,160,25,Info_Provided,81,1,2.67,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29804,46015,"Wednesday, December 24, 2025",9,E60024918,Team_Alpha,Auto,Dispute,334,1,Resolved,71,1,5.57,Wednesday,52,December,Meeting Expectations,,,,,,,,
29805,46015,"Wednesday, December 24, 2025",14,E60024918,Team_Alpha,Card,Payment_Inquiry,138,31,Transferred,71,1,2.30,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29806,46015,"Wednesday, December 24, 2025",9,E60024918,Team_Alpha,Card,Promise_to_Pay,275,88,PTP_Made,87,1,4.58,Wednesday,52,December,Meeting Expectations,,,,,,,,
29807,46015,"Wednesday, December 24, 2025",10,E60024918,Team_Alpha,Auto,General_Inquiry,163,33,Callback_Scheduled,83,1,2.72,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29808,46015,"Wednesday, December 24, 2025",13,E60024918,Team_Alpha,Auto,General_Inquiry,118,17,Escalated,79,1,1.97,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29809,46015,"Wednesday, December 24, 2025",15,E60024918,Team_Alpha,Auto,Payment_Inquiry,167,3,Transferred,69,1,2.78,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29810,46015,"Wednesday, December 24, 2025",13,E60024918,Team_Alpha,Card,General_Inquiry,132,11,Callback_Scheduled,69,1,2.20,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29811,46015,"Wednesday, December 24, 2025",9,E80869490,Team_Alpha,Auto,Payment_Inquiry,118,70,Info_Provided,72,1,1.97,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29812,46015,"Wednesday, December 24, 2025",15,E80869490,Team_Alpha,Card,Hardship,525,4,Resolved,70,1,8.75,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29813,46015,"Wednesday, December 24, 2025",15,E80869490,Team_Alpha,Auto,Promise_to_Pay,208,45,PTP_Made,78,1,3.47,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29814,46015,"Wednesday, December 24, 2025",8,E80869490,Team_Alpha,Auto,Dispute,420,150,Resolved,84,0,7.00,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29815,46015,"Wednesday, December 24, 2025",14,E80869490,Team_Alpha,Auto,Hardship,514,29,Resolved,69,0,8.57,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29816,46015,"Wednesday, December 24, 2025",14,E80869490,Team_Alpha,Auto,Dispute,465,39,Resolved,49,0,7.75,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29817,46015,"Wednesday, December 24, 2025",14,E80869490,Team_Alpha,Auto,Promise_to_Pay,128,23,Refused,83,0,2.13,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29818,46015,"Wednesday, December 24, 2025",9,E80869490,Team_Alpha,Card,Payment_Inquiry,139,123,Payment_Collected,86,1,2.32,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29819,46015,"Wednesday, December 24, 2025",10,E80869490,Team_Alpha,Auto,Dispute,467,29,Escalated,74,1,7.78,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29820,46015,"Wednesday, December 24, 2025",9,E80869490,Team_Alpha,Auto,Dispute,494,54,Escalated,77,1,8.23,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29821,46015,"Wednesday, December 24, 2025",10,E80869490,Team_Alpha,Card,Hardship,437,42,Resolved,89,1,7.28,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29822,46015,"Wednesday, December 24, 2025",14,E80869490,Team_Alpha,Auto,General_Inquiry,138,1,Callback_Scheduled,68,1,2.30,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29823,46015,"Wednesday, December 24, 2025",12,E80869490,Team_Alpha,Auto,Promise_to_Pay,198,13,PTP_Made,71,1,3.30,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29824,46015,"Wednesday, December 24, 2025",12,E80869490,Team_Alpha,Auto,Dispute,517,38,Resolved,77,1,8.62,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29825,46015,"Wednesday, December 24, 2025",13,E80869490,Team_Alpha,Auto,Payment_Inquiry,171,42,Payment_Collected,81,0,2.85,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29826,46015,"Wednesday, December 24, 2025",15,E80869490,Team_Alpha,Auto,Dispute,479,3,Resolved,66,0,7.98,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29827,46015,"Wednesday, December 24, 2025",10,E80869490,Team_Alpha,Auto,Hardship,462,9,Resolved,94,1,7.70,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29828,46015,"Wednesday, December 24, 2025",14,E80869490,Team_Alpha,Card,Hardship,412,9,Resolved,74,0,6.87,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29829,46015,"Wednesday, December 24, 2025",13,E80869490,Team_Alpha,Card,Dispute,398,2,Escalated,90,1,6.63,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29830,46015,"Wednesday, December 24, 2025",10,E80869490,Team_Alpha,Auto,Promise_to_Pay,245,5,Payment_Collected,70,0,4.08,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29831,46015,"Wednesday, December 24, 2025",12,E80869490,Team_Alpha,Card,Hardship,528,58,Callback_Scheduled,66,1,8.80,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29832,46015,"Wednesday, December 24, 2025",15,E80869490,Team_Alpha,Auto,Payment_Inquiry,216,12,Info_Provided,68,0,3.60,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29833,46015,"Wednesday, December 24, 2025",12,E80869490,Team_Alpha,Card,Hardship,543,15,Resolved,65,0,9.05,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29834,46015,"Wednesday, December 24, 2025",10,E82809135,Team_Alpha,Auto,Hardship,389,2,Resolved,70,0,6.48,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29835,46015,"Wednesday, December 24, 2025",12,E82809135,Team_Alpha,Card,Payment_Inquiry,178,34,Payment_Collected,78,1,2.97,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29836,46015,"Wednesday, December 24, 2025",16,E82809135,Team_Alpha,Auto,Dispute,366,12,Resolved,79,1,6.10,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29837,46015,"Wednesday, December 24, 2025",8,E82809135,Team_Alpha,Auto,Payment_Inquiry,220,2,Payment_Collected,68,1,3.67,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29838,46015,"Wednesday, December 24, 2025",9,E82809135,Team_Alpha,Auto,Dispute,428,27,Resolved,92,1,7.13,Wednesday,52,December,Not Meeting Expectations,,,,,,,,
29839,46015,"Wednesday, December 24, 2025",15,E82809135,Team_Alpha,Auto,General_Inquiry,223,6,Resolved,74,1,3.72,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29840,46015,"Wednesday, December 24, 2025",9,E82809135,Team_Alpha,Auto,Payment_Inquiry,176,4,Payment_Collected,71,1,2.93,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29841,46015,"Wednesday, December 24, 2025",9,E82809135,Team_Alpha,Auto,General_Inquiry,5,31,Escalated,68,1,0.08,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29842,46015,"Wednesday, December 24, 2025",9,E82809135,Team_Alpha,Auto,Payment_Inquiry,127,14,Info_Provided,69,1,2.12,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29843,46015,"Wednesday, December 24, 2025",15,E82809135,Team_Alpha,Auto,General_Inquiry,5,23,Resolved,59,1,0.08,Wednesday,52,December,Exceeding Expectations,,,,,,,,
29844,46015,"Wednesday, December 24, 2025",9,E82809135,Team_Alpha,Auto,Payment_Inquiry,146,96,Payment_Collected,71,0,2.43,Wednesday,52,December,Exceeding Expectations,,,,,,,,
